date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:17:32	4545/4545	---M-Z	200	added ('OK')	text/html	etag:%2211c1-511b6c542dcc1%22	http://ashobiz.asia/boot-extended11/ui/ui-59.html	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/ui-59.html	(from )
00:17:33	246/246	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Mar%202015%2018:17:37%20GMT	http://ashobiz.asia/robots.txt		(from )
00:17:36	106065/106065	---M--	200	added ('OK')	text/css	etag:%2219e51-511b6c60b0c2a%22	http://ashobiz.asia/boot-extended11/ui/css/bootstrap.min.css	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/css/bootstrap.min.css	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
00:17:36	23739/23739	---M--	200	added ('OK')	text/css	etag:%225cbb-511b6c5c808c8%22	http://ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
00:17:37	10638/10638	---M--	200	added ('OK')	text/css	etag:%22298e-511b6c83f693b%22	http://ashobiz.asia/boot-extended11/ui/css/style-59.css	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/css/style-59.css	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
00:17:39	3186/3186	---M--	200	added ('OK')	application/javascript	etag:%22c72-511b6eb6b49f5%22	http://ashobiz.asia/boot-extended11/ui/js/jquery.arbitrary-anchor.js	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/js/jquery.arbitrary-anchor.js	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
00:17:40	4266/4266	---M--	200	added ('OK')	application/javascript	etag:%2210aa-511b6ebdd3c5b%22	http://ashobiz.asia/boot-extended11/ui/js/placeholder.js	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/js/placeholder.js	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
00:17:40	4377/4377	---M--	200	added ('OK')	application/javascript	etag:%221119-511b6ebf315d3%22	http://ashobiz.asia/boot-extended11/ui/js/respond.min.js	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/js/respond.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
00:17:41	2636/2636	---M--	200	added ('OK')	application/javascript	etag:%22a4c-511b6eb5754d7%22	http://ashobiz.asia/boot-extended11/ui/js/html5shiv.js	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/js/html5shiv.js	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
00:17:41	35646/35646	---M--	200	added ('OK')	application/javascript	etag:%228b3e-511b6eb9dc32e%22	http://ashobiz.asia/boot-extended11/ui/js/bootstrap.min.js	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/js/bootstrap.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
00:17:49	95930/95930	---M--	200	added ('OK')	application/javascript	etag:%22176ba-511b6ec0fd4d3%22	http://ashobiz.asia/boot-extended11/ui/js/jquery.js	J:/HTTrack/Creative%20Market/boot-extended/ui-59/ui-59/ashobiz.asia/boot-extended11/ui/js/jquery.js	(from http://ashobiz.asia/boot-extended11/ui/ui-59.html)
