date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:21:48	10253/10253	---M-Z	200	added ('OK')	text/html	etag:%22280d-511b6c54f1199%22	http://ashobiz.asia/boot-extended11/ui/ui-72.html	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/ui-72.html	(from )
00:21:49	246/246	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Mar%202015%2018:21:53%20GMT	http://ashobiz.asia/robots.txt		(from )
00:21:51	106065/106065	---M--	200	added ('OK')	text/css	etag:%2219e51-511b6c60b0c2a%22	http://ashobiz.asia/boot-extended11/ui/css/bootstrap.min.css	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/css/bootstrap.min.css	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:21:53	23739/23739	---M--	200	added ('OK')	text/css	etag:%225cbb-511b6c5c808c8%22	http://ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:21:53	9655/9655	---M--	200	added ('OK')	text/css	etag:%2225b7-511b6c8700dba%22	http://ashobiz.asia/boot-extended11/ui/css/style-72.css	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/css/style-72.css	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:21:56	2324/2324	---M--	200	added ('OK')	application/javascript	etag:%22914-511b6eb8ebf9f%22	http://ashobiz.asia/boot-extended11/ui/js/jquery.flot.stack.min.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/jquery.flot.stack.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:21:58	12024/12024	---M--	200	added ('OK')	application/javascript	etag:%222ef8-511b6eba1da00%22	http://ashobiz.asia/boot-extended11/ui/js/jquery.flot.pie.min.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/jquery.flot.pie.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:21:59	35646/35646	---M--	200	added ('OK')	application/javascript	etag:%228b3e-511b6eb9dc32e%22	http://ashobiz.asia/boot-extended11/ui/js/bootstrap.min.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/bootstrap.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:22:00	2023/2023	---M--	200	added ('OK')	application/javascript	etag:%227e7-511b6eb8b54ab%22	http://ashobiz.asia/boot-extended11/ui/js/jquery.flot.resize.min.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/jquery.flot.resize.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:22:01	4266/4266	---M--	200	added ('OK')	application/javascript	etag:%2210aa-511b6ebdd3c5b%22	http://ashobiz.asia/boot-extended11/ui/js/placeholder.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/placeholder.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:22:01	52300/52300	---M--	200	added ('OK')	application/javascript	etag:%22cc4c-511b6ec2b1cd9%22	http://ashobiz.asia/boot-extended11/ui/js/jquery.flot.min.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/jquery.flot.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:22:01	4377/4377	---M--	200	added ('OK')	application/javascript	etag:%221119-511b6ebf315d3%22	http://ashobiz.asia/boot-extended11/ui/js/respond.min.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/respond.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:22:02	2636/2636	---M--	200	added ('OK')	application/javascript	etag:%22a4c-511b6eb5754d7%22	http://ashobiz.asia/boot-extended11/ui/js/html5shiv.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/html5shiv.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
00:22:02	95930/95930	---M--	200	added ('OK')	application/javascript	etag:%22176ba-511b6ec0fd4d3%22	http://ashobiz.asia/boot-extended11/ui/js/jquery.js	J:/HTTrack/Creative%20Market/boot-extended/MINI%20CHART-2/MINI%20CHART-2/ashobiz.asia/boot-extended11/ui/js/jquery.js	(from http://ashobiz.asia/boot-extended11/ui/ui-72.html)
