date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:57	5919/5919	---M-Z	200	added ('OK')	text/html	etag:%22171f-51291bc23203c%22	http://ashobiz.asia/boot-extended12/ui/ui-170.html	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/ui-170.html	(from )
12:59:58	246/246	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Apr%202015%2006:59:59%20GMT	http://ashobiz.asia/robots.txt		(from )
13:00:00	23739/23739	---M--	200	added ('OK')	text/css	etag:%225cbb-51291bf781c59%22	http://ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:00	106079/106079	---M--	200	added ('OK')	text/css	etag:%2219e5f-51291c037c067%22	http://ashobiz.asia/boot-extended12/ui/css/bootstrap.min.css	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/css/bootstrap.min.css	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:02	12893/12893	---M--	200	added ('OK')	text/css	etag:%22325d-51291c5f4fa47%22	http://ashobiz.asia/boot-extended12/ui/css/weather-icons.min.css	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/css/weather-icons.min.css	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:02	10042/10042	---M--	200	added ('OK')	text/css	etag:%22273a-51291c1ce87d6%22	http://ashobiz.asia/boot-extended12/ui/css/style-170.css	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/css/style-170.css	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:06	4266/4266	---M--	200	added ('OK')	application/javascript	etag:%2210aa-51291eaac5a05%22	http://ashobiz.asia/boot-extended12/ui/js/placeholder.js	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/js/placeholder.js	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:07	36146/36146	---M--	200	added ('OK')	application/javascript	etag:%228d32-51291e9f4669c%22	http://ashobiz.asia/boot-extended12/ui/js/bootstrap.min.js	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/js/bootstrap.min.js	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:07	4377/4377	---M--	200	added ('OK')	application/javascript	etag:%221119-51291eab67ba4%22	http://ashobiz.asia/boot-extended12/ui/js/respond.min.js	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/js/respond.min.js	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:07	2636/2636	---M--	200	added ('OK')	application/javascript	etag:%22a4c-51291e9e6ca69%22	http://ashobiz.asia/boot-extended12/ui/js/html5shiv.js	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/js/html5shiv.js	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:11	95930/95930	---M--	200	added ('OK')	application/javascript	etag:%22176ba-51291eab18a14%22	http://ashobiz.asia/boot-extended12/ui/js/jquery.js	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/js/jquery.js	(from http://ashobiz.asia/boot-extended12/ui/ui-170.html)
13:00:17	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-51291c6232dd0%22	http://ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfont.eot?v=4.3.0	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfonte0a5.eot	(from http://ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css)
13:00:17	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-51291c6232dd0%22	http://ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfont.eot?	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfontd41d.eot	(from http://ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css)
13:00:17	56780/56780	---M--	200	added ('OK')	text/plain	etag:%22ddcc-51291c6453c21%22	http://ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfont.woff2?v=4.3.0	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfonte0a5.woff2	(from http://ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css)
13:00:24	313398/313398	---M--	200	added ('OK')	image/svg+xml	etag:%224c836-51291c717cbb1%22	http://ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfont.svg?v=4.3.0	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfonte0a5.svg	(from http://ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css)
13:00:26	71508/71508	---M--	200	added ('OK')	application/x-font-woff	etag:%2211754-51291c6203fda%22	http://ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfont.woff?v=4.3.0	J:/BootExtend/B/MINI%20RESUME/WEATHER%20BLOCK/ashobiz.asia/boot-extended12/ui/fonts/fontawesome-webfonte0a5.woff	(from http://ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css)
