date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:38	6807/6807	---M-Z	200	added ('OK')	text/html	etag:%221a97-51291bd96cfbe%22	http://ashobiz.asia/boot-extended12/ui/ui-262.html	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/ui-262.html	(from )
14:40:38	246/246	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Apr%202015%2008:40:40%20GMT	http://ashobiz.asia/robots.txt		(from )
14:40:40	106079/106079	---M--	200	added ('OK')	text/css	etag:%2219e5f-51291c037c067%22	http://ashobiz.asia/boot-extended12/ui/css/bootstrap.min.css	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/css/bootstrap.min.css	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:41	23739/23739	---M--	200	added ('OK')	text/css	etag:%225cbb-51291bf781c59%22	http://ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/css/font-awesome.min.css	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:42	10861/10861	---M--	200	added ('OK')	text/css	etag:%222a6d-51291c3a2577e%22	http://ashobiz.asia/boot-extended12/ui/css/style-262.css	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/css/style-262.css	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:46	2023/2023	---M--	200	added ('OK')	application/javascript	etag:%227e7-51291ea1a6c80%22	http://ashobiz.asia/boot-extended12/ui/js/jquery.flot.resize.min.js	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/js/jquery.flot.resize.min.js	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:47	36146/36146	---M--	200	added ('OK')	application/javascript	etag:%228d32-51291e9f4669c%22	http://ashobiz.asia/boot-extended12/ui/js/bootstrap.min.js	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/js/bootstrap.min.js	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:48	10804/10804	---M--	200	added ('OK')	application/javascript	etag:%222a34-51291ea5021d2%22	http://ashobiz.asia/boot-extended12/ui/js/jquery.knob.min.js	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/js/jquery.knob.min.js	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:48	4266/4266	---M--	200	added ('OK')	application/javascript	etag:%2210aa-51291eaac5a05%22	http://ashobiz.asia/boot-extended12/ui/js/placeholder.js	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/js/placeholder.js	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:49	4377/4377	---M--	200	added ('OK')	application/javascript	etag:%221119-51291eab67ba4%22	http://ashobiz.asia/boot-extended12/ui/js/respond.min.js	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/js/respond.min.js	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:49	2636/2636	---M--	200	added ('OK')	application/javascript	etag:%22a4c-51291e9e6ca69%22	http://ashobiz.asia/boot-extended12/ui/js/html5shiv.js	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/js/html5shiv.js	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:50	95930/95930	---M--	200	added ('OK')	application/javascript	etag:%22176ba-51291eab18a14%22	http://ashobiz.asia/boot-extended12/ui/js/jquery.js	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/js/jquery.js	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
14:40:52	52300/52300	---M--	200	added ('OK')	application/javascript	etag:%22cc4c-51291ea291251%22	http://ashobiz.asia/boot-extended12/ui/js/jquery.flot.min.js	J:/BootExtend/B/MINI%20RESUME/REPORT%20BLOCK%20(Unique-style)/ashobiz.asia/boot-extended12/ui/js/jquery.flot.min.js	(from http://ashobiz.asia/boot-extended12/ui/ui-262.html)
