date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:31	4087/4087	---M-Z	200	added ('OK')	text/html	etag:%22ff7-511b6c4f43126%22	http://ashobiz.asia/boot-extended11/ui/ui-3.html	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/ui-3.html	(from )
01:00:32	246/246	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Mar%202015%2019:00:37%20GMT	http://ashobiz.asia/robots.txt		(from )
01:00:33	23739/23739	---M--	200	added ('OK')	text/css	etag:%225cbb-511b6c5c808c8%22	http://ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:35	106065/106065	---M--	200	added ('OK')	text/css	etag:%2219e51-511b6c60b0c2a%22	http://ashobiz.asia/boot-extended11/ui/css/bootstrap.min.css	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/css/bootstrap.min.css	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:36	10701/10701	---M--	200	added ('OK')	text/css	etag:%2229cd-511b6c810f735%22	http://ashobiz.asia/boot-extended11/ui/css/style-3.css	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/css/style-3.css	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:36	2995/2995	---M--	200	added ('OK')	image/png	etag:%22bb3-511b6e3f04926%22	http://ashobiz.asia/boot-extended11/ui/img/ui-3/trans.png	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/img/ui-3/trans.png	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:40	4266/4266	---M--	200	added ('OK')	application/javascript	etag:%2210aa-511b6ebdd3c5b%22	http://ashobiz.asia/boot-extended11/ui/js/placeholder.js	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/js/placeholder.js	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:41	4377/4377	---M--	200	added ('OK')	application/javascript	etag:%221119-511b6ebf315d3%22	http://ashobiz.asia/boot-extended11/ui/js/respond.min.js	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/js/respond.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:41	2636/2636	---M--	200	added ('OK')	application/javascript	etag:%22a4c-511b6eb5754d7%22	http://ashobiz.asia/boot-extended11/ui/js/html5shiv.js	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/js/html5shiv.js	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:43	35646/35646	---M--	200	added ('OK')	application/javascript	etag:%228b3e-511b6eb9dc32e%22	http://ashobiz.asia/boot-extended11/ui/js/bootstrap.min.js	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/js/bootstrap.min.js	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:45	95930/95930	---M--	200	added ('OK')	application/javascript	etag:%22176ba-511b6ec0fd4d3%22	http://ashobiz.asia/boot-extended11/ui/js/jquery.js	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/js/jquery.js	(from http://ashobiz.asia/boot-extended11/ui/ui-3.html)
01:00:51	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-511b6c90d7490%22	http://ashobiz.asia/boot-extended11/ui/fonts/fontawesome-webfont.eot?v=4.3.0	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/fonts/fontawesome-webfonte0a5.eot	(from http://ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css)
01:00:51	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-511b6c90d7490%22	http://ashobiz.asia/boot-extended11/ui/fonts/fontawesome-webfont.eot?	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/fonts/fontawesome-webfontd41d.eot	(from http://ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css)
01:00:52	56780/56780	---M--	200	added ('OK')	text/plain	etag:%22ddcc-511b6c9267a7d%22	http://ashobiz.asia/boot-extended11/ui/fonts/fontawesome-webfont.woff2?v=4.3.0	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/fonts/fontawesome-webfonte0a5.woff2	(from http://ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css)
01:01:00	313398/313398	---M--	200	added ('OK')	image/svg+xml	etag:%224c836-511b6c96db3f1%22	http://ashobiz.asia/boot-extended11/ui/fonts/fontawesome-webfont.svg?v=4.3.0	J:/BootExtend/TEXT%20BLOCK%202/TEXT%20BLOCK%202/ashobiz.asia/boot-extended11/ui/fonts/fontawesome-webfonte0a5.svg	(from http://ashobiz.asia/boot-extended11/ui/css/font-awesome.min.css)
